;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
350; Nissan X-Trail II  ; 2008 ; 585 000 ; 135 014 ;" Москва
"; 23 апреля; 4,3; 2.0 л; 140 л.с.; вариатор; бензин; АИ-95; полный; 11.9 с; Япония; 5; 5; 4630; 1785; 1685; 2630; 603/1773; 1515; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 172; 11.9; АИ-95; переднее, поперечное; 1997; нет; 140 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.2; 84 × 90.1
351; Nissan X-Trail II Рестайлинг  ; 2011 ; 860 000 ; 116 757 ;" Санкт-Петербург
"; 23 апреля; 4,5; 2.0 л; 141 л.с.; механика; бензин; АИ-95; полный; 11.1 с; Япония; 5; 5; 4636; 1790; 1700; 2630; 479/1773; 1482; механика; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 181; 11.1; АИ-95; переднее, поперечное; 1997; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный);; 
352; Nissan Tiida I  ; 2010 ; 451 000 ; 117 000 ;" Хабаровск
"; 23 апреля; 4,1; 1.6 л; 110 л.с.; автомат; бензин; АИ-95; передний; 10.5 с; Япония; 4; 5; 4474; 1695; 1535; 2600; 463; 1120; автомат; 4; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 185; 10.5; АИ-95; переднее, поперечное; 1598; нет; 110 / 82 при 6000; 156 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный);; 
353; Nissan X-Trail I  ; 2005 ; 512 000 ; 130 000 ;" Самара
"; 7 апреля; 4,1; 2.0 л; 140 л.с.; механика; бензин; АИ-95; полный; 11.3 с; Япония; 5; 5; 4510; 1765; 1675; 2625; 410/1841; 1430; механика; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 177; 11.3; АИ-95; переднее, поперечное; 1998; нет; 140 / 103 при 6000; 192 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 89 × 80.3
354; Nissan X-Trail II Рестайлинг  ; 2012 ; 850 000 ; 41 140 ;" Москва
"; 23 апреля; 4,5; 2.5 л; 169 л.с.; вариатор; бензин; АИ-95; полный; 10.3 с; Япония; 5; 5; 4636; 1790; 1700; 2630; 479/1773; 1565; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 182; 10.3; АИ-95; переднее, поперечное; 2488; нет; 169 / 124 при 6000; 233 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный);; 
355; Nissan Qashqai I Рестайлинг  ; 2012 ; 575 500 ; 145 000 ;" Владимир
"; 23 апреля; 4,1; 1.6 л; 117 л.с.; вариатор; бензин; АИ-95; передний; 13 с; Япония; 5; 5; 4330; 1780; 1615; 2630; 400/1513; 1298; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 174; 13; АИ-95; переднее, поперечное; 1598; нет; 117 / 84 при 6000; 158 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
356; Nissan Murano I (Z50)  ; 2006 ; 399 000 ; 153 848 ;" Самара
"; 23 апреля; 4,2; 3.5 л; 234 л.с.; вариатор; бензин; АИ-95; полный; 9.5 с; Япония; 5; 5; 4770; 1880; 1705; 2825; 438/877; 1865; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 200; 9.5; АИ-95; переднее, поперечное; 3498; нет; 234 / 172 при 6000; 318 при 3600; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.3; 95.5 × 81.4
357; Nissan Qashqai I Рестайлинг  ; 2013 ; 674 800 ; 42 980 ;" Москва
"; 23 апреля; 4,1; 1.6 л; 117 л.с.; вариатор; бензин; АИ-95; передний; 13 с; Япония; 5; 5; 4330; 1780; 1615; 2630; 400/1513; 1298; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 174; 13; АИ-95; переднее, поперечное; 1598; нет; 117 / 84 при 6000; 158 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
358; Nissan Pathfinder III  ; 2008 ; 750 000 ; 148 000 ;" Владимир
"; 23 апреля; 4,2; 2.5 л; 174 л.с.; механика; дизель; ДТ; задний;; Япония; 5; 5, 7; 4890; 1850; 1839; 2850; 515/2091;; механика; 6; задний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые;;; ДТ;; 2488; турбонаддув; 174 / 128 при 4000; 403 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 89 × 100
359; Nissan Teana II  ; 2010 ; 710 000 ; 106 000 ;" Пермь
"; 24 апреля; 4,4; 2.5 л; 167 л.с.; вариатор; бензин; АИ-92; полный; 9.8 с; Япония; 4; 5; 4845; 1765; 1475; 2775; 476; 1563; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 9.8; АИ-92; переднее, поперечное; 2488; нет; 167 / 123 при 5600; 240 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.6; 89 × 100
360; Nissan Juke I  ; 2012 ; 555 000 ; 190 000 ;" Воронеж
"; 24 апреля; 4,2; 1.6 л; 117 л.с.; вариатор; бензин; АИ-95; передний; 11.5 с; Япония; 5; 5; 4135; 1765; 1565; 2530; 251/830; 1225; вариатор;; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 11.5; АИ-95; переднее, поперечное; 1598; нет; 117 / 86 при 6000; 158 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
361; Nissan Teana II Рестайлинг  ; 2013 ; 790 000 ; 58 829 ;" Москва
"; 23 апреля; 4,3; 2.5 л; 182 л.с.; вариатор; бензин; АИ-92; передний; 9.6 с; Япония; 4; 5; 4850; 1795; 1495; 2775; 488; 1512; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 200; 9.6; АИ-92; переднее, поперечное; 2496; нет; 182 / 134 при 6000; 228 при 4400; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.8; 85 × 73.3
362; Nissan Juke I  ; 2012 ; 510 000 ; 85 000 ;" Москва
"; 23 апреля; 4,2; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Япония; 5; 5; 4135; 1765; 1565; 2530; 251/830; 1194; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 178; 11; АИ-95; переднее, поперечное; 1598; нет; 117 / 86 при 6000; 158 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
363; Nissan Tiida I Рестайлинг  ; 2010 ; 360 000 ; 143 978 ;" Санкт-Петербург
"; 23 апреля; 4,4; 1.6 л; 110 л.с.; автомат; бензин; АИ-95; передний; 12.6 с; Япония; 4; 5; 4474; 1695; 1535; 2600; 467; 1214; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 12.6; АИ-95; переднее, поперечное; 1598; нет; 110 / 81 при 6000; 153 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
364; Nissan Note I Рестайлинг  ; 2011 ; 369 000 ; 82 000 ;" Саранск
"; 23 апреля; 4,5; 1.4 л; 88 л.с.; механика; бензин; АИ-95; передний; 13.1 с; Япония; 5; 5; 4100; 1690; 1550; 2600; 280/1332; 1092; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 165; 13.1; АИ-95; переднее, поперечное; 1386; нет; 88 / 66 при 5200; 128 при 3200; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 73 × 82.8
365; Nissan Sunny B15  ; 2002 ; 175 000 ; 265 000 ;" Санкт-Петербург
"; 23 апреля; 3,5; 1.5 л; 105 л.с.; автомат; бензин; АИ-92; передний;; Япония; 4; 5; 4345; 1695; 1165; 2535; ; 1120; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные;;; АИ-92; переднее, поперечное; 1497; нет; 105 / 77 при 6000; 135 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 73.6 × 88
366; Nissan Note I Рестайлинг  ; 2012 ; 360 000 ; 68 000 ;" Москва
"; 23 апреля; 4,5; 1.4 л; 88 л.с.; механика; бензин; АИ-95; передний; 13.1 с; Япония; 5; 5; 4100; 1690; 1550; 2600; 280/1332; 1092; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 165; 13.1; АИ-95; переднее, поперечное; 1386; нет; 88 / 66 при 5200; 128 при 3200; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 73 × 82.8
367; Nissan Maxima V (A33)  ; 2003 ; 300 000 ; 200 000 ;" Воронеж
"; 23 апреля; 4,4; 2.0 л; 140 л.с.; автомат; бензин; АИ-95; передний; 12.3 с; Япония; 4; 5; 4920; 1780; 1435; 2750; 520; 1415; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; дисковые; 195; 12.3; АИ-95; переднее, поперечное; 1995; нет; 140 / 103 при 6400; 181 при 4800; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.5; 76 × 73.3
368; Nissan X-Trail II  ; 2008 ; 645 000 ; 118 000 ;" Кемерово
"; 23 апреля; 4,3; 2.5 л; 169 л.с.; вариатор; бензин; АИ-95; полный; 10.3 с; Япония; 5; 5; 4630; 1785; 1685; 2630; 603/1773; 1623; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 185; 10.3; АИ-95; переднее, поперечное; 2488; нет; 169 / 124 при 6000; 233 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.6; 89 × 100
369; Nissan Almera I (N15)  ; 1998 ; 105 000 ; 297 000 ;" Красноярск
"; 23 апреля; 4,0; 1.4 л; 75 л.с.; механика; бензин; АИ-95; передний; 12.6 с; Япония; 5; 5; 4120; 1690; 1395; 2535; 340/1100; 1070; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 172; 12.6; АИ-95; переднее, поперечное; 1392; нет; 75 / 55 при 6000; 116 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 73.6 × 88
370; Nissan Almera Classic I  ; 2010 ; 330 000 ; 119 000 ;" Чебоксары
"; 23 апреля; 4,0; 1.6 л; 107 л.с.; автомат; бензин; АИ-95; передний; 13.9 с; Япония; 4; 5; 4510; 1710; 1440; 2535; 460; 1185; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 177; 13.9; АИ-95; переднее, поперечное; 1596; нет; 107 / 79 при 6000; 146 при 3600; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 76 × 88
371; Nissan Note I Рестайлинг  ; 2013 ; 500 000 ; 140 000 ;" Ростов-на-Дону
"; 23 апреля; 4,5; 1.4 л; 88 л.с.; механика; бензин; АИ-95; передний; 13.1 с; Япония; 5; 5; 4100; 1690; 1550; 2600; 280/1332; 1092; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 165; 13.1; АИ-95; переднее, поперечное; 1386; нет; 88 / 66 при 5200; 128 при 3200; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 73 × 82.8
372; Nissan X-Trail I  ; 2004 ; 452 000 ; 115 000 ;" Москва
"; 24 апреля; 4,1; 2.0 л; 140 л.с.; механика; бензин; АИ-95; полный; 11.3 с; Япония; 5; 5; 4510; 1765; 1675; 2625; 410/1841; 1430; механика; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 177; 11.3; АИ-95; переднее, поперечное; 1998; нет; 140 / 103 при 6000; 192 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 89 × 80.3
373; Nissan Terrano II  ; 1995 ; 222 000 ; 360 000 ;" Москва
"; 24 апреля; 4,3; 2.4 л; 124 л.с.; механика; бензин; АИ-92; полный; 13.3 с; Япония; 5; 5; 4585; 1735; 1805; 2650; 425/1900; 1750; механика; 5; полный; независимая, торсионная; зависимая, пружинная; дисковые вентилируемые; барабанные; 160; 13.3; АИ-92; переднее, продольное; 2389; нет; 124 / 91 при 5200; 197 при 4000; рядное; 4; 3; распределенный впрыск (многоточечный); 8.6; 89 × 96
374; Nissan Navara (Frontier) III (D40)  ; 2008 ; 670 000 ; 167 000 ;" Краснодар
"; 23 апреля; 4,2; 2.5 л; 174 л.с.; автомат; дизель; ДТ; полный; 11.5 с; Япония; 4; 5; 5220; 1850; 1886; 3200; 2091; 2053; автомат; 5; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; барабанные; 170; 11.5; ДТ; переднее, продольное; 2488; турбонаддув; 174 / 128 при 4000; 403 при 2000; рядное; 4; 4; непосредственный впрыск (прямой); 16.5; 89 × 100
375; Nissan Teana II  ; 2008 ; 550 000 ; 135 000 ;" Москва
"; 4 апреля; 4,4; 2.5 л; 182 л.с.; вариатор; бензин; АИ-92; передний; 9.6 с; Япония; 4; 5; 4845; 1765; 1475; 2775; 476; 1512; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 200; 9.6; АИ-92; переднее, поперечное; 2496; нет; 182 / 134 при 6000; 228 при 4400; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.8; 85 × 73.3
376; Nissan Pathfinder III  ; 2008 ; 849 000 ; 187 719 ;" Москва
"; 23 апреля; 4,2; 2.5 л; 174 л.с.; автомат; дизель; ДТ; полный; 12.5 с; Япония; 5; 5, 7; 4890; 1850; 1839; 2850; 515/2091; 2195; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 174; 12.5; ДТ; переднее, продольное; 2488; турбонаддув; 174 / 128 при 4000; 403 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16.5; 89 × 100
377; Nissan Teana II Рестайлинг  ; 2013 ; 770 000 ; 91 318 ;" Нальчик
"; 23 апреля; 4,3; 2.5 л; 182 л.с.; вариатор; бензин; АИ-92; передний; 9.6 с; Япония; 4; 5; 4850; 1795; 1495; 2775; 488; 1512; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 200; 9.6; АИ-92; переднее, поперечное; 2496; нет; 182 / 134 при 6000; 228 при 4400; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.8; 85 × 73.3
378; Nissan Almera II (N16) Рестайлинг  ; 2004 ; 260 000 ; 167 000 ;" Апрелевка
"; 23 апреля; 4,0; 1.8 л; 116 л.с.; автомат; бензин; АИ-95; передний; 11.2 с; Япония; 4; 5; 4436; 1695; 1445; 2535; 460; 1115; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 180; 11.2; АИ-95; переднее, поперечное; 1769; нет; 116 / 85 при 5600; 163 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 80 × 88
379; Nissan Murano III (Z52)  ; 2018 ; 2 594 000 ; Нов;" Реутов
"; 23 апреля; 4,8; 3.5 л; 249 л.с.; вариатор; бензин; АИ-95; полный; 8.2 с; Япония; 5; 5; 4898; 1915; 1691; 2824; 454/1603; 1818; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 8.2; АИ-95; переднее, поперечное; 3498; нет; 249 / 186 при 6400; 325 при 4400; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.3; 96 × 81
380; Nissan Terrano III (D10)  ; 2018 ; 967 580 ; Нов;" Москва
"; 23 апреля; 4,2; 1.6 л; 114 л.с.; механика; бензин; АИ-95; передний; 10.9 с; Япония; 5; 5; 4315; 1822; 1695; 2673; 475; 1248; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 167; 10.9; АИ-95; переднее, поперечное; 1598; нет; 114 / 84 при 5500; 156 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
381; Nissan Almera III (G15)  ; 2018 ; 575 000 ; Нов;" Санкт-Петербург
"; 23 апреля; 3,9; 1.6 л; 102 л.с.; механика; бензин; АИ-92; передний; 10.9 с; Япония; 4; 5; 4656; 1695; 1522; 2700; 500; 1177; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 185; 10.9; АИ-92; переднее, поперечное; 1598; нет; 102 / 75 при 5750; 145 при 3750; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 79.5 × 80.5
382; Nissan Juke I  ; 2011 ; 488 800 ; 76 400 ;" Берёзовский
"; 23 апреля; 4,2; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11 с; Япония; 5; 5; 4135; 1765; 1565; 2530; 251/830; 1194; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 178; 11; АИ-95; переднее, поперечное; 1598; нет; 117 / 86 при 6000; 158 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
383; Nissan Qashqai II  ; 2014 ; 999 000 ; 52 000 ;" Москва
"; 23 апреля; 4,6; 2.0 л; 144 л.с.; вариатор; бензин; АИ-95; полный; 10.5 с; Япония; 5; 5; 4377; 1806; 1590; 2646; 430/1585; 1475; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 182; 10.5; АИ-95; переднее, поперечное; 1997; нет; 144 / 106 при 6000; 200 при 4400; рядное; 4; 4; непосредственный впрыск (прямой); 11.2; 80.4 × 90.1
384; Nissan Qashqai I  ; 2008 ; 545 000 ; 122 000 ;" Мценск
"; 22 апреля; 4,2; 2.0 л; 141 л.с.; вариатор; бензин; АИ-95; полный; 11.3 с; Япония; 5; 5; 4310; 1780; 1610; 2630; 352/1513; 1455; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 178; 11.3; АИ-95; переднее, поперечное; 1997; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 89 × 80.1
385; Nissan X-Trail II Рестайлинг  ; 2013 ; 999 000 ; 61 000 ;" Саранск
"; 22 апреля; 4,5; 2.0 л; 141 л.с.; вариатор; бензин; АИ-95; полный; 11.9 с; Япония; 5; 5; 4636; 1790; 1700; 2630; 479/1773; 1514; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 169; 11.9; АИ-95; переднее, поперечное; 1997; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный);; 
386; Nissan Note I Рестайлинг  ; 2010 ; 300 000 ; 160 000 ;" Москва
"; 23 апреля; 4,5; 1.4 л; 88 л.с.; механика; бензин; АИ-95; передний; 13.1 с; Япония; 5; 5; 4100; 1690; 1550; 2600; 280/1332; 1092; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 165; 13.1; АИ-95; переднее, поперечное; 1386; нет; 88 / 66 при 5200; 128 при 3200; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 73 × 82.8
387; Nissan Patrol V (Y61) Рестайлинг  ; 2008 ; 1 650 000 ; 32 500 ;" Воронеж
"; 23 апреля;  ; 3.0 л; 160 л.с.; механика; дизель; ДТ; полный; 15.2 с; Япония; 5; 5, 7; 5045; 1840; 1840; 2970; 668/2287; 2365; механика; 5; полный; зависимая, пружинная; зависимая, пружинная; дисковые; дисковые; 160; 15.2; ДТ; переднее, продольное; 2953; турбонаддув; 160 / 118 при 3600; 380 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.9; 96 × 102
388; Nissan Juke I  ; 2013 ; 710 000 ; 31 932 ;" Волгоград
"; 23 апреля; 4,2; 1.6 л; 117 л.с.; вариатор; бензин; АИ-95; передний; 11.5 с; Япония; 5; 5; 4135; 1765; 1565; 2530; 251/830; 1225; вариатор;; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 11.5; АИ-95; переднее, поперечное; 1598; нет; 117 / 86 при 6000; 158 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
389; Nissan Juke I  ; 2013 ; 690 000 ; 16 552 ;" Воронеж
"; 23 апреля; 4,2; 1.6 л; 117 л.с.; вариатор; бензин; АИ-95; передний; 11.5 с; Япония; 5; 5; 4135; 1765; 1565; 2530; 251/830; 1225; вариатор;; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 11.5; АИ-95; переднее, поперечное; 1598; нет; 117 / 86 при 6000; 158 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.7; 78 × 83.6
390; Nissan Juke I  ; 2011 ; 750 000 ; 42 000 ;" Санкт-Петербург
"; 23 апреля; 4,2; 1.6 л; 190 л.с.; вариатор; бензин; АИ-95; полный; 8.4 с; Япония; 5; 5; 4135; 1765; 1565; 2530; 251/830; 1436; вариатор;; полный; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 200; 8.4; АИ-95; переднее, поперечное; 1618; турбонаддув; 190 / 140 при 5600; 240 при 2000 – 5200; рядное; 4; 4; непосредственный впрыск (прямой); 9.5; 79.7 × 81.1
391; Nissan Almera III (G15)  ; 2013 ; 350 000 ; 118 000 ;" Ярославль
"; 23 апреля; 3,9; 1.6 л; 102 л.с.; механика; бензин; АИ-92; передний; 10.9 с; Япония; 4; 5; 4656; 1695; 1522; 2700; 500; 1177; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 185; 10.9; АИ-92; переднее, поперечное; 1598; нет; 102 / 75 при 5750; 145 при 3750; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 79.5 × 80.5
392; Nissan Murano I (Z50)  ; 2007 ; 610 000 ; 170 000 ;" Орёл
"; 23 апреля; 4,2; 3.5 л; 234 л.с.; вариатор; бензин; АИ-95; полный; 9.5 с; Япония; 5; 5; 4770; 1880; 1705; 2825; 438/877; 1865; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 200; 9.5; АИ-95; переднее, поперечное; 3498; нет; 234 / 172 при 6000; 318 при 3600; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.3; 95.5 × 81.4
393; Nissan Pathfinder III Рестайлинг  ; 2011 ; 1 050 000 ; 150 000 ;" Тюмень
"; 23 апреля; 4,5; 2.5 л; 190 л.с.; автомат; дизель; ДТ; полный; 10.7 с; Япония; 5; 5, 7; 4813; 1848; 1781; 2853; 515/2091; 2140; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 186; 10.7; ДТ; переднее, продольное; 2488; турбонаддув; 190 / 140 при 4000; 450 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 15; 89 × 100
394; Nissan Almera III (G15)  ; 2014 ; 385 000 ; 146 000 ;" Москва
"; 23 апреля; 3,9; 1.6 л; 102 л.с.; механика; бензин; АИ-92; передний; 10.9 с; Япония; 4; 5; 4656; 1695; 1522; 2700; 500; 1177; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 185; 10.9; АИ-92; переднее, поперечное; 1598; нет; 102 / 75 при 5750; 145 при 3750; рядное; 4; 4; распределенный впрыск (многоточечный); 9.8; 79.5 × 80.5
395; Nissan Maxima V (A33)  ; 2004 ; 290 000 ; 280 000 ;" Санкт-Петербург
"; 23 апреля; 4,4; 2.0 л; 140 л.с.; автомат; бензин; АИ-95; передний; 12.3 с; Япония; 4; 5; 4920; 1780; 1435; 2750; 520; 1415; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; дисковые; 195; 12.3; АИ-95; переднее, поперечное; 1995; нет; 140 / 103 при 6400; 181 при 4800; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.5; 76 × 73.3
396; Nissan Teana III  ; 2014 ; 1 090 000 ; 30 000 ;" Липецк
"; 16 апреля; 4,4; 2.5 л; 173 л.с.; вариатор; бензин; АИ-92; передний; 9.8 с; Япония; 4; 5; 4863; 1830; 1482; 2775; 474; 1482; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 210; 9.8; АИ-92; переднее, поперечное; 2488; нет; 173 / 127 при 6000; 234 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 89 × 100
397; Nissan Qashqai I  ; 2009 ;640 000 ; 115 000 ;" Воронеж
"; 9 апреля; 4,2; 2.0 л; 141 л.с.; вариатор; бензин; АИ-95; передний; 10.7 с; Япония; 5; 5; 4310; 1780; 1610; 2630; 352/1513; 1380; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.7; АИ-95; переднее, поперечное; 1998; нет; 141 / 104 при 6000; 196 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 89 × 80.1
398; Nissan Tiida I Latio  ; 2004 ; 320 000 ; 133 000 ;" Краснодар
"; 6 апреля; 4,1; 1.5 л; 109 л.с.; автомат; бензин; АИ-95; передний; 10.5 с; Япония; 4; 5; 4395; 1695; 1535; 2600; 463; 1120; автомат; 4; передний; независимая, пружинная; полунезависимая, торсионная; дисковые вентилируемые; дисковые; 185; 10.5; АИ-95; переднее, поперечное; 1498; нет; 109 / 81 при 6000; 148 при 4400; рядное; 4; 4; распределенный впрыск (многоточечный);; 
399; Nissan X-Trail II  ; 2007 ;595 990 ; 141 000 ;" Санкт-Петербург
"; 6 апреля; 4,3; 2.5 л; 169 л.с.; вариатор; бензин; АИ-95; полный; 10.3 с; Япония; 5; 5; 4630; 1785; 1685; 2630; 603/1773; 1623; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 185; 10.3; АИ-95; переднее, поперечное; 2488; нет; 169 / 124 при 6000; 233 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.6; 89 × 100
400; Nissan Note I Рестайлинг  ; 2011 ; 439 000 ; 39 000 ;" Москва
"; 5 апреля; 4,5; 1.4 л; 88 л.с.; механика; бензин; АИ-95; передний; 13.1 с; Япония; 5; 5; 4100; 1690; 1550; 2600; 280/1332; 1092; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 165; 13.1; АИ-95; переднее, поперечное; 1386; нет; 88 / 66 при 5200; 128 при 3200; рядное; 4; 4; распределенный впрыск (многоточечный); 9.9; 73 × 82.8
